"Region","Year","season","weighted_average"
"CSS_V02",2019,"Summer",0.342177586677469
"CSS_V02",2019,"Winter",0.865280953641531
"CSS_V02",2020,"Annual",0.671695336584122
"CSS_V02",2020,"Fall",0.698773142834564
"CSS_V02",2020,"Spring",1.15226237604391
"CSS_V02",2020,"Summer",0.426927948082838
"CSS_V02",2020,"Winter",0.93700239765538
"CSS_V02",2021,"Annual",0.760769074894988
"CSS_V02",2021,"Fall",0.597744530130165
"CSS_V02",2021,"Spring",1.95552589835443
"CSS_V02",2021,"Summer",0.364611039834473
"CSS_V02",2021,"Winter",1.26517267518315
"CSS_V02",2022,"Annual",0.919007940803464
"CSS_V02",2022,"Fall",0.862350253945661
"CSS_V02",2022,"Spring",2.28459148115653
"CSS_V02",2022,"Summer",0.293592951801676
"CSS_V02",2022,"Winter",4.09102341767733
"CSS_V02",2023,"Annual",1.06748223993783
"CSS_V02",2023,"Fall",1.0115032120988
"CSS_V02",2023,"Spring",1.96736873291974
"CSS_V02",2023,"Summer",0.463175169998668
"CSS_V02",2023,"Winter",3.02720350919158
"CSS_V02",2024,"Annual",0.650420703505977
"CSS_V02",2024,"Fall",0.70208796703683
"CSS_V02",2024,"Spring",0.903779402914419
"CSS_V02",2024,"Summer",0.455776558652081
"CSS_V02",2024,"Winter",1.30370985089328
"ESS_V02",1998,"Annual",0.612767186512113
"ESS_V02",1998,"Fall",0.633842020196857
"ESS_V02",1998,"Spring",1.65574903922431
"ESS_V02",1998,"Summer",0.245396224896855
"ESS_V02",1998,"Winter",0.456360065948574
"ESS_V02",1999,"Annual",0.958464504599089
"ESS_V02",1999,"Fall",1.84542167877043
"ESS_V02",1999,"Spring",0.996224878360166
"ESS_V02",1999,"Summer",0.404730463747148
"ESS_V02",1999,"Winter",0.7865873384688
"ESS_V02",2000,"Annual",0.950743631545176
"ESS_V02",2000,"Fall",1.1415347864707
"ESS_V02",2000,"Spring",1.97538870199726
"ESS_V02",2000,"Summer",0.347432502709115
"ESS_V02",2000,"Winter",0.563856405596579
"ESS_V02",2001,"Annual",0.866166604362463
"ESS_V02",2001,"Fall",0.970983463344618
"ESS_V02",2001,"Spring",1.40439123427881
"ESS_V02",2001,"Summer",0.447270956459696
"ESS_V02",2001,"Winter",0.405065773647472
"ESS_V02",2002,"Annual",0.891679828777962
"ESS_V02",2002,"Fall",1.10295095519904
"ESS_V02",2002,"Spring",1.92529681809102
"ESS_V02",2002,"Summer",0.408786492197742
"ESS_V02",2002,"Winter",0.920664600330056
"ESS_V02",2003,"Annual",0.90931051936294
"ESS_V02",2003,"Fall",0.826215956587341
"ESS_V02",2003,"Spring",2.31245348704114
"ESS_V02",2003,"Summer",0.234671235044254
"ESS_V02",2003,"Winter",0.397736540831946
"ESS_V02",2004,"Annual",0.821940285154789
"ESS_V02",2004,"Fall",0.761230626739374
"ESS_V02",2004,"Spring",1.76132795597816
"ESS_V02",2004,"Summer",0.383783981529652
"ESS_V02",2004,"Winter",0.460158596620331
"ESS_V02",2005,"Annual",0.728920182754476
"ESS_V02",2005,"Fall",0.689862314854316
"ESS_V02",2005,"Spring",1.49920311168662
"ESS_V02",2005,"Summer",0.354809865130172
"ESS_V02",2005,"Winter",0.472020803732839
"ESS_V02",2006,"Annual",1.07906404664075
"ESS_V02",2006,"Fall",1.04795679300241
"ESS_V02",2006,"Spring",2.25316631654941
"ESS_V02",2006,"Summer",0.533985612152045
"ESS_V02",2006,"Winter",0.600621928881255
"ESS_V02",2007,"Annual",1.12183029666412
"ESS_V02",2007,"Fall",0.847997401656941
"ESS_V02",2007,"Spring",3.04361631772498
"ESS_V02",2007,"Summer",0.406445103510329
"ESS_V02",2007,"Winter",0.54844849442711
"ESS_V02",2008,"Annual",0.870190670690678
"ESS_V02",2008,"Fall",0.847639579501383
"ESS_V02",2008,"Spring",1.77436372593516
"ESS_V02",2008,"Summer",0.439284388247663
"ESS_V02",2008,"Winter",0.426037347819111
"ESS_V02",2009,"Annual",0.742920246362572
"ESS_V02",2009,"Fall",0.901132262149181
"ESS_V02",2009,"Spring",1.27524262116176
"ESS_V02",2009,"Summer",0.317003968572859
"ESS_V02",2009,"Winter",0.62038319559057
"ESS_V02",2010,"Annual",0.791225439361385
"ESS_V02",2010,"Fall",0.897424394207434
"ESS_V02",2010,"Spring",1.35196136236487
"ESS_V02",2010,"Summer",0.467031790781106
"ESS_V02",2010,"Winter",0.615122837616342
"ESS_V02",2011,"Annual",1.12510213347545
"ESS_V02",2011,"Fall",0.977561416833614
"ESS_V02",2011,"Spring",2.80450716501777
"ESS_V02",2011,"Summer",0.376874872278847
"ESS_V02",2011,"Winter",0.597972370501651
"ESS_V02",2012,"Annual",0.937879054143836
"ESS_V02",2012,"Fall",0.93240485336704
"ESS_V02",2012,"Spring",1.82683678138993
"ESS_V02",2012,"Summer",0.316843483893963
"ESS_V02",2012,"Winter",0.831203745775778
"ESS_V02",2013,"Annual",0.895246849517694
"ESS_V02",2013,"Fall",1.14766495765634
"ESS_V02",2013,"Spring",1.51689440650854
"ESS_V02",2013,"Summer",0.504348677226624
"ESS_V02",2013,"Winter",0.549932463357886
"ESS_V02",2014,"Annual",0.782390556338001
"ESS_V02",2014,"Fall",0.868893260899318
"ESS_V02",2014,"Spring",1.73293990997668
"ESS_V02",2014,"Summer",0.353112485699157
"ESS_V02",2014,"Winter",0.710249456439867
"ESS_V02",2015,"Annual",0.728482053398806
"ESS_V02",2015,"Fall",0.638644945645474
"ESS_V02",2015,"Spring",1.50034987571671
"ESS_V02",2015,"Summer",0.274237539524348
"ESS_V02",2015,"Winter",0.817850320362188
"ESS_V02",2016,"Annual",0.655537103117797
"ESS_V02",2016,"Fall",0.934614248499891
"ESS_V02",2016,"Spring",1.04969147055988
"ESS_V02",2016,"Summer",0.287302892129768
"ESS_V02",2016,"Winter",0.819599816310131
"ESS_V02",2017,"Annual",0.88315280037759
"ESS_V02",2017,"Fall",1.3068205285701
"ESS_V02",2017,"Spring",1.61316103150402
"ESS_V02",2017,"Summer",0.407294113634461
"ESS_V02",2017,"Winter",0.560132626192418
"ESS_V02",2018,"Annual",0.672050133337288
"ESS_V02",2018,"Fall",0.670385990761614
"ESS_V02",2018,"Spring",1.65859419369557
"ESS_V02",2018,"Summer",0.285807254125282
"ESS_V02",2018,"Winter",0.869401139938438
"ESS_V02",2019,"Annual",1.06979851883849
"ESS_V02",2019,"Fall",1.42731252344903
"ESS_V02",2019,"Spring",2.32696580333582
"ESS_V02",2019,"Summer",0.341859470133126
"ESS_V02",2019,"Winter",0.540875796750195
"ESS_V02",2020,"Annual",0.728631865075494
"ESS_V02",2020,"Fall",0.826156362158872
"ESS_V02",2020,"Spring",1.49844917640483
"ESS_V02",2020,"Summer",0.292674039564671
"ESS_V02",2020,"Winter",0.578119222970666
"ESS_V02",2021,"Annual",0.932783296050969
"ESS_V02",2021,"Fall",1.09127640765577
"ESS_V02",2021,"Spring",1.75180394699903
"ESS_V02",2021,"Summer",0.484900891885541
"ESS_V02",2021,"Winter",0.718374632326405
"ESS_V02",2022,"Annual",1.11684265539485
"ESS_V02",2022,"Fall",1.45437756288776
"ESS_V02",2022,"Spring",1.84330128429427
"ESS_V02",2022,"Summer",0.351510405369093
"ESS_V02",2022,"Winter",2.82477158716677
"ESS_V02",2023,"Annual",0.999634924828282
"ESS_V02",2023,"Fall",1.21513460103142
"ESS_V02",2023,"Spring",1.8096341714938
"ESS_V02",2023,"Summer",0.304423796542633
"ESS_V02",2023,"Winter",2.03169368450506
"ESS_V02",2024,"Annual",0.778690678995272
"ESS_V02",2024,"Fall",0.865849916783759
"ESS_V02",2024,"Spring",1.63683336566985
"ESS_V02",2024,"Summer",0.393934008816931
"ESS_V02",2024,"Winter",0.665627023790254
"GB_V02",1998,"Annual",3.05414795576463
"GB_V02",1998,"Fall",3.72549665158054
"GB_V02",1998,"Spring",2.58581957943874
"GB_V02",1998,"Summer",2.70983048680732
"GB_V02",1998,"Winter",2.54195945360646
"GB_V02",1999,"Annual",3.43365388835875
"GB_V02",1999,"Fall",3.6037868470433
"GB_V02",1999,"Spring",4.28973693979142
"GB_V02",1999,"Summer",2.88545874954407
"GB_V02",1999,"Winter",3.44690965827932
"GB_V02",2000,"Annual",4.07680944684233
"GB_V02",2000,"Fall",3.90889458585565
"GB_V02",2000,"Spring",5.56874885911716
"GB_V02",2000,"Summer",3.91363931648637
"GB_V02",2000,"Winter",2.50058810740148
"GB_V02",2001,"Annual",3.81114977993854
"GB_V02",2001,"Fall",4.25676535926673
"GB_V02",2001,"Spring",4.5140410572557
"GB_V02",2001,"Summer",3.26215241066862
"GB_V02",2001,"Winter",2.63691704182935
"GB_V02",2002,"Annual",4.24875674675661
"GB_V02",2002,"Fall",4.61677218277323
"GB_V02",2002,"Spring",4.90723209430937
"GB_V02",2002,"Summer",3.56813811220821
"GB_V02",2002,"Winter",4.63461002172012
"GB_V02",2003,"Annual",3.49031519870822
"GB_V02",2003,"Fall",3.73342761832543
"GB_V02",2003,"Spring",4.16896759980124
"GB_V02",2003,"Summer",3.00899145985473
"GB_V02",2003,"Winter",2.02483618758058
"GB_V02",2004,"Annual",3.4701698367939
"GB_V02",2004,"Fall",3.29617772822686
"GB_V02",2004,"Spring",4.93287992692568
"GB_V02",2004,"Summer",3.2323025882395
"GB_V02",2004,"Winter",2.25126201401165
"GB_V02",2005,"Annual",3.49444028934563
"GB_V02",2005,"Fall",3.8828384187093
"GB_V02",2005,"Spring",3.21108781678925
"GB_V02",2005,"Summer",3.31525056274221
"GB_V02",2005,"Winter",2.67381616036941
"GB_V02",2006,"Annual",3.68829059130251
"GB_V02",2006,"Fall",3.95397114205844
"GB_V02",2006,"Spring",4.21012610324095
"GB_V02",2006,"Summer",3.61228286841187
"GB_V02",2006,"Winter",2.44199391529285
"GB_V02",2007,"Annual",3.74565940001506
"GB_V02",2007,"Fall",4.06628739303275
"GB_V02",2007,"Spring",3.66990075529665
"GB_V02",2007,"Summer",3.56303688353135
"GB_V02",2007,"Winter",2.922178944702
"GB_V02",2008,"Annual",3.56844840570335
"GB_V02",2008,"Fall",3.57281780478868
"GB_V02",2008,"Spring",4.00482946027748
"GB_V02",2008,"Summer",3.45147896623941
"GB_V02",2008,"Winter",3.15079793799371
"GB_V02",2009,"Annual",4.50174794777446
"GB_V02",2009,"Fall",4.07943233841535
"GB_V02",2009,"Spring",6.38643303914576
"GB_V02",2009,"Summer",3.89768363196904
"GB_V02",2009,"Winter",1.85749287797233
"GB_V02",2010,"Annual",3.78478238296899
"GB_V02",2010,"Fall",4.75074327858588
"GB_V02",2010,"Spring",3.97185362408237
"GB_V02",2010,"Summer",3.10852955641039
"GB_V02",2010,"Winter",1.95705495433261
"GB_V02",2011,"Annual",4.26425380442503
"GB_V02",2011,"Fall",4.99842535356188
"GB_V02",2011,"Spring",6.23362210253888
"GB_V02",2011,"Summer",2.79086520160754
"GB_V02",2011,"Winter",2.63232399912132
"GB_V02",2012,"Annual",3.70064821044933
"GB_V02",2012,"Fall",3.84340044850218
"GB_V02",2012,"Spring",3.96745732981153
"GB_V02",2012,"Summer",3.56393571606162
"GB_V02",2012,"Winter",2.96987356240424
"GB_V02",2013,"Annual",3.84158603973866
"GB_V02",2013,"Fall",5.22426427967722
"GB_V02",2013,"Spring",3.90524047330318
"GB_V02",2013,"Summer",2.74697304127779
"GB_V02",2013,"Winter",3.74834285991696
"GB_V02",2014,"Annual",4.9410818930236
"GB_V02",2014,"Fall",6.18935162288192
"GB_V02",2014,"Spring",5.28118507948414
"GB_V02",2014,"Summer",3.99555139713498
"GB_V02",2014,"Winter",4.13108151943101
"GB_V02",2015,"Annual",4.16908380328352
"GB_V02",2015,"Fall",4.73171225572344
"GB_V02",2015,"Spring",5.74024699357528
"GB_V02",2015,"Summer",2.82041155718973
"GB_V02",2015,"Winter",4.14406796427059
"GB_V02",2016,"Annual",3.64082626265515
"GB_V02",2016,"Fall",3.82151103132569
"GB_V02",2016,"Spring",4.91069058077324
"GB_V02",2016,"Summer",2.94249108091349
"GB_V02",2016,"Winter",4.16367133416803
"GB_V02",2017,"Annual",3.66575402220809
"GB_V02",2017,"Fall",4.30012188436579
"GB_V02",2017,"Spring",3.77751990330537
"GB_V02",2017,"Summer",2.70518369006701
"GB_V02",2017,"Winter",5.05972172630517
"GB_V02",2018,"Annual",3.60715590550965
"GB_V02",2018,"Fall",4.03174552156434
"GB_V02",2018,"Spring",4.0590819104108
"GB_V02",2018,"Summer",3.08878603094956
"GB_V02",2018,"Winter",3.56537834151198
"GB_V02",2019,"Annual",3.52057090132988
"GB_V02",2019,"Fall",4.12481424060425
"GB_V02",2019,"Spring",3.59563193663865
"GB_V02",2019,"Summer",2.9126173123909
"GB_V02",2019,"Winter",3.65839936464113
"GB_V02",2020,"Annual",3.13743597935778
"GB_V02",2020,"Fall",3.37662605592001
"GB_V02",2020,"Spring",3.11433645036573
"GB_V02",2020,"Summer",2.77456872320864
"GB_V02",2020,"Winter",3.63912723965869
"GB_V02",2021,"Annual",3.53242010492938
"GB_V02",2021,"Fall",4.99731898018535
"GB_V02",2021,"Spring",2.36031970395614
"GB_V02",2021,"Summer",2.57325594679826
"GB_V02",2021,"Winter",3.48042181395626
"GB_V02",2022,"Annual",3.6634097879784
"GB_V02",2022,"Fall",4.37344600440841
"GB_V02",2022,"Spring",4.41563697457314
"GB_V02",2022,"Summer",2.60919001729348
"GB_V02",2022,"Winter",3.6386288304699
"GB_V02",2023,"Annual",3.93238737817546
"GB_V02",2023,"Fall",4.65490496164704
"GB_V02",2023,"Spring",3.6474386729963
"GB_V02",2023,"Summer",3.58026561995325
"GB_V02",2023,"Winter",3.58264453055915
"GB_V02",2024,"Annual",3.58235263746606
"GB_V02",2024,"Fall",4.52666270147824
"GB_V02",2024,"Spring",3.83525879792271
"GB_V02",2024,"Summer",2.42290645492377
"GB_V02",2024,"Winter",4.06916205168144
"HL2",1998,"Annual",0.893923124362682
"HL2",1998,"Fall",1.23634442827378
"HL2",1998,"Spring",1.35616552328863
"HL2",1998,"Summer",0.504070999024066
"HL2",1998,"Winter",1.0067479287395
"HL2",1999,"Annual",1.16367300219594
"HL2",1999,"Fall",1.7061235261168
"HL2",1999,"Spring",1.30850208749951
"HL2",1999,"Summer",0.810752708384096
"HL2",1999,"Winter",1.22498662461495
"HL2",2000,"Annual",1.11086308153647
"HL2",2000,"Fall",1.33406535795855
"HL2",2000,"Spring",2.14410980219065
"HL2",2000,"Summer",0.610020612945071
"HL2",2000,"Winter",1.22120581519982
"HL2",2001,"Annual",1.06276564814828
"HL2",2001,"Fall",1.3769814068039
"HL2",2001,"Spring",1.21121539128944
"HL2",2001,"Summer",0.880172138848751
"HL2",2001,"Winter",0.942197047118788
"HL2",2002,"Annual",1.0399788149529
"HL2",2002,"Fall",1.42158154230995
"HL2",2002,"Spring",1.7153972006188
"HL2",2002,"Summer",0.457636575199462
"HL2",2002,"Winter",1.28306318731191
"HL2",2003,"Annual",1.02610066684447
"HL2",2003,"Fall",0.905333076176791
"HL2",2003,"Spring",3.9408765461828
"HL2",2003,"Summer",0.366682784052706
"HL2",2003,"Winter",0.720860848824183
"HL2",2004,"Annual",0.928216690769759
"HL2",2004,"Fall",1.13242497961658
"HL2",2004,"Spring",1.70195083583103
"HL2",2004,"Summer",0.540469657592529
"HL2",2004,"Winter",0.877612900935997
"HL2",2005,"Annual",0.923752969983136
"HL2",2005,"Fall",1.19125292553891
"HL2",2005,"Spring",1.58657197659849
"HL2",2005,"Summer",0.574452143868002
"HL2",2005,"Winter",0.886254737974171
"HL2",2006,"Annual",1.06373381662016
"HL2",2006,"Fall",1.17043551608404
"HL2",2006,"Spring",2.19371607275646
"HL2",2006,"Summer",0.490178282227781
"HL2",2006,"Winter",1.20445679110536
"HL2",2007,"Annual",1.33851760418987
"HL2",2007,"Fall",1.28767575514358
"HL2",2007,"Spring",3.23419743717885
"HL2",2007,"Summer",0.670845092279229
"HL2",2007,"Winter",1.1534186827577
"HL2",2008,"Annual",1.2697092591682
"HL2",2008,"Fall",1.73422688414756
"HL2",2008,"Spring",1.51464617781249
"HL2",2008,"Summer",0.764455658072092
"HL2",2008,"Winter",1.00400237663501
"HL2",2009,"Annual",1.18459825405768
"HL2",2009,"Fall",1.38324709973116
"HL2",2009,"Spring",2.26458067963148
"HL2",2009,"Summer",0.475455183071535
"HL2",2009,"Winter",1.38373140245676
"HL2",2010,"Annual",0.978372665909713
"HL2",2010,"Fall",1.31885428792276
"HL2",2010,"Spring",1.03448570449837
"HL2",2010,"Summer",0.629592447944364
"HL2",2010,"Winter",1.58160845868049
"HL2",2011,"Annual",1.11243761841346
"HL2",2011,"Fall",1.51189554721909
"HL2",2011,"Spring",1.09811956758769
"HL2",2011,"Summer",0.5938145944383
"HL2",2011,"Winter",1.49586949204899
"HL2",2012,"Annual",0.920086624900439
"HL2",2012,"Fall",1.1808276609388
"HL2",2012,"Spring",1.67896089064223
"HL2",2012,"Summer",0.363761098552359
"HL2",2012,"Winter",1.22814955287858
"HL2",2013,"Annual",1.15577527216557
"HL2",2013,"Fall",1.85664629083906
"HL2",2013,"Spring",1.33680292383417
"HL2",2013,"Summer",0.562803969167649
"HL2",2013,"Winter",1.19920107745657
"HL2",2014,"Annual",1.23850737903921
"HL2",2014,"Fall",1.57473473634916
"HL2",2014,"Spring",2.67697472832465
"HL2",2014,"Summer",0.552686261473707
"HL2",2014,"Winter",1.63310326231738
"HL2",2015,"Annual",1.01679652743622
"HL2",2015,"Fall",1.44288689416848
"HL2",2015,"Spring",1.8702158725935
"HL2",2015,"Summer",0.39815540948794
"HL2",2015,"Winter",1.11990661623779
"HL2",2016,"Annual",1.0437104808812
"HL2",2016,"Fall",1.55787543007321
"HL2",2016,"Spring",1.40064598336106
"HL2",2016,"Summer",0.493882182348422
"HL2",2016,"Winter",1.52654209343004
"HL2",2017,"Annual",1.05127695408522
"HL2",2017,"Fall",1.42336607619751
"HL2",2017,"Spring",2.05245100325755
"HL2",2017,"Summer",0.46175227564056
"HL2",2017,"Winter",1.37301603333248
"HL2",2018,"Annual",1.04601670187418
"HL2",2018,"Fall",1.33918952645251
"HL2",2018,"Spring",1.79654190366918
"HL2",2018,"Summer",0.393859700420975
"HL2",2018,"Winter",2.02157744546287
"HL2",2019,"Annual",1.2513865091085
"HL2",2019,"Fall",1.68242568387435
"HL2",2019,"Spring",2.55751452910698
"HL2",2019,"Summer",0.523507326783821
"HL2",2019,"Winter",1.45229263924687
"HL2",2020,"Annual",1.22986518685557
"HL2",2020,"Fall",1.32162016277483
"HL2",2020,"Spring",2.27393452177006
"HL2",2020,"Summer",0.570255783021533
"HL2",2020,"Winter",1.44241845730113
"HL2",2021,"Annual",1.27847077392374
"HL2",2021,"Fall",1.58073491396478
"HL2",2021,"Spring",2.28979263227418
"HL2",2021,"Summer",0.640867350995541
"HL2",2021,"Winter",1.39465908276523
"HL2",2022,"Annual",1.38046749795942
"HL2",2022,"Fall",2.14877411183527
"HL2",2022,"Spring",2.24901551843265
"HL2",2022,"Summer",0.383032851235766
"HL2",2022,"Winter",3.28920249841534
"HL2",2023,"Annual",1.70198089342071
"HL2",2023,"Fall",2.72971480028248
"HL2",2023,"Spring",1.83682050766554
"HL2",2023,"Summer",0.808652306109104
"HL2",2023,"Winter",2.19616035672266
"HL2",2024,"Annual",1.06159365926037
"HL2",2024,"Fall",1.30112484935029
"HL2",2024,"Spring",1.97761801079037
"HL2",2024,"Summer",0.404860871229767
"HL2",2024,"Winter",1.53733536193436
"LS_V02",1998,"Annual",1.19191050477698
"LS_V02",1998,"Fall",1.62565271780099
"LS_V02",1998,"Spring",0.967546993185806
"LS_V02",1998,"Summer",0.910230724881084
"LS_V02",1998,"Winter",0.833458735272608
"LS_V02",1999,"Annual",1.5008245044633
"LS_V02",1999,"Fall",2.14653722388528
"LS_V02",1999,"Spring",0.878974620874943
"LS_V02",1999,"Summer",1.30401381553262
"LS_V02",1999,"Winter",0.849519222950807
"LS_V02",2000,"Annual",1.55941992628045
"LS_V02",2000,"Fall",2.44223493691043
"LS_V02",2000,"Spring",0.660069819981311
"LS_V02",2000,"Summer",1.16968760258182
"LS_V02",2000,"Winter",0.709397131072089
"LS_V02",2001,"Annual",1.26429976214068
"LS_V02",2001,"Fall",1.5455388121169
"LS_V02",2001,"Spring",1.62763737489463
"LS_V02",2001,"Summer",1.03096032935307
"LS_V02",2001,"Winter",0.750875053321129
"LS_V02",2002,"Annual",1.81059285066938
"LS_V02",2002,"Fall",2.00552492251987
"LS_V02",2002,"Spring",1.24164219320243
"LS_V02",2002,"Summer",1.88065119321437
"LS_V02",2002,"Winter",1.48897863363505
"LS_V02",2003,"Annual",1.51680947718865
"LS_V02",2003,"Fall",1.75604064276357
"LS_V02",2003,"Spring",2.2409115737944
"LS_V02",2003,"Summer",1.05765120347669
"LS_V02",2003,"Winter",0.72456108915294
"LS_V02",2004,"Annual",1.1044390055774
"LS_V02",2004,"Fall",1.38965905016168
"LS_V02",2004,"Spring",1.06580451936171
"LS_V02",2004,"Summer",0.837845844797951
"LS_V02",2004,"Winter",0.666945466263866
"LS_V02",2005,"Annual",1.31082346109092
"LS_V02",2005,"Fall",1.67594170684029
"LS_V02",2005,"Spring",1.20915161444068
"LS_V02",2005,"Summer",1.06586443215585
"LS_V02",2005,"Winter",0.92541468659452
"LS_V02",2006,"Annual",1.74635030068963
"LS_V02",2006,"Fall",2.17926484310532
"LS_V02",2006,"Spring",2.36630176080265
"LS_V02",2006,"Summer",1.19611121839934
"LS_V02",2006,"Winter",0.734030435297079
"LS_V02",2007,"Annual",1.3825905749226
"LS_V02",2007,"Fall",1.64759822325131
"LS_V02",2007,"Spring",1.82746675268163
"LS_V02",2007,"Summer",1.06233387683391
"LS_V02",2007,"Winter",0.796813923960698
"LS_V02",2008,"Annual",1.17521836807013
"LS_V02",2008,"Fall",1.28475312972774
"LS_V02",2008,"Spring",0.998606891810549
"LS_V02",2008,"Summer",1.32197494276387
"LS_V02",2008,"Winter",0.633435678999916
"LS_V02",2009,"Annual",1.49127840607705
"LS_V02",2009,"Fall",1.74314442162867
"LS_V02",2009,"Spring",1.60197452651024
"LS_V02",2009,"Summer",1.4795545304815
"LS_V02",2009,"Winter",0.737791874311181
"LS_V02",2010,"Annual",1.61703067721408
"LS_V02",2010,"Fall",2.06361214213576
"LS_V02",2010,"Spring",1.73577462246989
"LS_V02",2010,"Summer",1.30303242923136
"LS_V02",2010,"Winter",1.27756000141685
"LS_V02",2011,"Annual",1.26563661069072
"LS_V02",2011,"Fall",1.39122621233713
